,matrikel_num,Studienjahr,geschlecht,avgECTS_sem_before,ects_year_before,year,first_exam_negative,AHS_dummy,BHS_dummy,ausland_vorbildung_dummy,sonstige_vorbildung_dummy,delayed_dummy,num_parallel_studies,jus_dummy,bwl_dummy,years_since_matura,styria_dummy,not_styria_dummy,germany_dummy,other_foreign_dummy,years_since_18,planned_duration,full_duration_sem,full_duration_sem_before,firstGen,cum_ects_pos_before,status_key,ECTS_year,SWS_year,active_dummy,subject
4087,1511714,3.0,0,8.0,19.0,17,1.0,1,0,0,0,0,1,0.0,1.0,1.0,1,0,0,0,1.0,6,6.0,4.0,1.0,32.0,I,20.0,11.0,1,Betriebswirtschaft
4088,1511714,4.0,0,8.666666666666666,20.0,18,1.0,1,0,0,0,0,1,0.0,1.0,1.0,1,0,0,0,1.0,6,8.0,6.0,1.0,52.0,I,32.0,17.0,1,Betriebswirtschaft
4089,1511714,5.0,0,10.5,32.0,19,1.0,1,0,0,0,0,2,0.0,1.0,1.0,1,0,0,0,1.0,6,10.0,8.0,1.0,84.0,I,4.0,2.0,0,Betriebswirtschaft
550,1511758,1.0,0,0.0,,16,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,3.0,6,2.0,0.0,1.0,0.0,I,27.5,20.0,1,Betriebswirtschaft
4094,1511758,2.0,0,13.75,27.5,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,3.0,6,4.0,2.0,1.0,27.5,I,21.0,13.0,1,Betriebswirtschaft
4095,1511758,3.0,0,12.125,21.0,18,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,3.0,6,6.0,4.0,1.0,48.5,I,29.0,16.0,1,Betriebswirtschaft
4096,1511758,4.0,0,12.916666666666666,29.0,19,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,3.0,6,8.0,6.0,1.0,77.5,I,33.0,17.0,1,Betriebswirtschaft
551,1511776,1.0,1,0.0,,15,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,2.0,0.0,1.0,0.0,I,19.0,14.0,1,Betriebswirtschaft
4097,1511776,2.0,1,9.5,19.0,16,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,4.0,2.0,1.0,19.0,I,32.0,18.0,1,Betriebswirtschaft
4098,1511776,3.0,1,12.75,32.0,17,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,6.0,4.0,1.0,51.0,I,40.0,20.0,1,Betriebswirtschaft
4099,1511776,4.0,1,15.166666666666666,40.0,18,0.0,0,1,0,0,0,2,0.0,1.0,1.0,1,0,0,0,2.0,6,8.0,6.0,1.0,91.0,I,48.0,27.0,1,Betriebswirtschaft
4100,1511776,5.0,1,19.857142857142858,48.0,19,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,9.668493,7.0,1.0,139.0,X,32.0,18.0,1,Betriebswirtschaft
553,1511778,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,2.0,0.0,0.0,0.0,I,7.0,5.0,0,Betriebswirtschaft
4102,1511778,2.0,1,3.5,7.0,16,0.0,1,0,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,4.0,2.0,0.0,7.0,I,21.0,14.0,1,Betriebswirtschaft
4103,1511778,3.0,1,7.0,21.0,17,0.0,1,0,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,6.0,4.0,0.0,28.0,I,11.0,7.0,0,Betriebswirtschaft
4104,1511778,4.0,1,6.5,11.0,18,0.0,1,0,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,8.0,6.0,0.0,39.0,I,35.0,19.0,1,Betriebswirtschaft
4105,1511778,5.0,1,9.25,35.0,19,0.0,1,0,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,10.0,8.0,0.0,74.0,I,28.0,14.0,1,Betriebswirtschaft
555,1511799,1.0,1,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,2.0,0.0,1.0,0.0,I,51.0,32.0,1,Betriebswirtschaft
4107,1511799,2.0,1,25.5,51.0,16,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,4.0,2.0,1.0,51.0,I,42.0,21.0,1,Betriebswirtschaft
4108,1511799,3.0,1,23.25,42.0,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,6.0,4.0,1.0,93.0,I,62.0,35.0,1,Betriebswirtschaft
4109,1511799,4.0,1,31.0,62.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,6.668493,5.0,1.0,155.0,X,19.0,10.0,1,Betriebswirtschaft
557,1511813,1.0,1,0.0,,15,0.0,0,1,0,0,0,1,0.0,1.0,7.0,1,0,0,0,9.0,6,2.0,0.0,1.0,0.0,I,54.0,34.0,1,Betriebswirtschaft
4112,1511813,2.0,1,27.0,54.0,16,0.0,0,1,0,0,0,1,0.0,1.0,7.0,1,0,0,0,9.0,6,4.0,2.0,1.0,54.0,I,56.0,29.0,1,Betriebswirtschaft
4113,1511813,3.0,1,27.5,56.0,17,0.0,0,1,0,0,0,1,0.0,1.0,7.0,1,0,0,0,9.0,6,6.0,4.0,1.0,110.0,I,50.0,29.0,1,Betriebswirtschaft
4114,1511813,4.0,1,32.0,50.0,18,0.0,0,1,0,0,0,0,0.0,1.0,7.0,1,0,0,0,9.0,6,6.712329,5.0,1.0,160.0,X,21.0,13.0,1,Betriebswirtschaft
560,1511885,1.0,0,0.0,,16,0.0,1,0,0,0,0,1,0.0,1.0,2.0,0,1,0,0,2.0,6,2.0,0.0,0.0,0.0,I,15.0,13.0,1,Betriebswirtschaft
4117,1511885,2.0,0,7.5,15.0,17,0.0,1,0,0,0,0,1,0.0,1.0,2.0,0,1,0,0,2.0,6,4.0,2.0,0.0,15.0,I,10.0,6.0,0,Betriebswirtschaft
4118,1511885,3.0,0,6.25,10.0,18,0.0,1,0,0,0,0,1,0.0,1.0,2.0,0,1,0,0,2.0,6,6.0,4.0,0.0,25.0,I,47.0,25.0,1,Betriebswirtschaft
4119,1511885,4.0,0,12.0,47.0,19,0.0,1,0,0,0,0,0,0.0,1.0,2.0,0,1,0,0,2.0,6,8.0,6.0,0.0,72.0,I,47.0,25.0,1,Betriebswirtschaft
561,1511892,1.0,0,0.0,,15,0.0,0,1,0,0,0,1,0.0,1.0,3.0,1,0,0,0,4.0,6,2.0,0.0,1.0,0.0,I,43.0,28.0,1,Betriebswirtschaft
4120,1511892,2.0,0,21.5,43.0,16,0.0,0,1,0,0,0,2,0.0,1.0,3.0,1,0,0,0,4.0,6,4.0,2.0,1.0,43.0,I,60.0,31.0,1,Betriebswirtschaft
4121,1511892,3.0,0,25.75,60.0,17,0.0,0,1,0,0,0,2,0.0,1.0,3.0,1,0,0,0,4.0,6,6.0,4.0,1.0,103.0,I,46.0,26.0,1,Betriebswirtschaft
4122,1511892,4.0,0,29.8,46.0,18,0.0,0,1,0,0,0,0,0.0,1.0,3.0,1,0,0,0,4.0,6,6.657534,5.0,1.0,149.0,X,4.0,2.0,1,Betriebswirtschaft
562,1511903,1.0,1,0.0,,15,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,2.0,0.0,1.0,0.0,I,25.0,16.0,1,Betriebswirtschaft
4123,1511903,2.0,1,12.5,25.0,16,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,4.0,2.0,1.0,25.0,I,35.0,19.0,1,Betriebswirtschaft
4124,1511903,3.0,1,15.0,35.0,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,6.0,4.0,1.0,60.0,I,25.0,13.0,1,Betriebswirtschaft
4125,1511903,4.0,1,14.166666666666666,25.0,18,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,8.0,6.0,1.0,85.0,I,6.0,4.0,0,Betriebswirtschaft
4126,1511903,5.0,1,11.375,6.0,19,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,10.0,8.0,1.0,91.0,I,25.0,14.0,1,Betriebswirtschaft
566,1511950,1.0,0,0.0,,15,1.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,2.0,0.0,1.0,0.0,I,19.0,15.0,1,Betriebswirtschaft
4129,1511950,2.0,0,9.5,19.0,16,1.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,4.0,2.0,1.0,19.0,I,49.0,26.0,1,Betriebswirtschaft
4130,1511950,3.0,0,17.0,49.0,17,1.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,6.0,4.0,1.0,68.0,I,31.0,16.0,1,Betriebswirtschaft
4131,1511950,4.0,0,16.5,31.0,18,1.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,8.0,6.0,1.0,99.0,I,67.0,37.0,1,Betriebswirtschaft
4132,1511950,5.0,0,23.714285714285715,67.0,19,1.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,8.663014,7.0,1.0,166.0,X,22.0,12.0,1,Betriebswirtschaft
568,1511960,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,2.0,0.0,0.0,0.0,I,55.5,37.0,1,Betriebswirtschaft
4135,1511960,2.0,1,27.75,55.5,16,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,4.0,2.0,0.0,55.5,I,54.0,28.0,1,Betriebswirtschaft
4136,1511960,3.0,1,27.375,54.0,17,0.0,1,0,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,6.0,4.0,0.0,109.5,I,48.0,26.0,1,Betriebswirtschaft
4137,1511960,4.0,1,31.5,48.0,18,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,6.772603,5.0,0.0,157.5,X,13.0,8.0,1,Betriebswirtschaft
569,1511963,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,2.0,0.0,0.0,0.0,I,19.0,12.0,1,Betriebswirtschaft
4138,1511963,2.0,1,9.5,19.0,16,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,4.0,2.0,0.0,19.0,I,13.0,10.0,1,Betriebswirtschaft
4139,1511963,3.0,1,8.0,13.0,17,0.0,1,0,0,0,0,2,0.0,1.0,1.0,1,0,0,0,1.0,6,6.0,4.0,0.0,32.0,I,3.0,2.0,0,Betriebswirtschaft
4140,1511963,4.0,1,5.833333333333333,3.0,18,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,8.0,6.0,0.0,35.0,Z,0.0,0.0,0,Betriebswirtschaft
571,1511975,1.0,1,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,2.0,0.0,1.0,0.0,I,26.0,18.0,1,Betriebswirtschaft
4141,1511975,2.0,1,13.0,26.0,16,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,4.0,2.0,1.0,26.0,I,53.0,29.0,1,Betriebswirtschaft
4142,1511975,3.0,1,19.75,53.0,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,6.0,4.0,1.0,79.0,I,60.0,32.0,1,Betriebswirtschaft
4143,1511975,4.0,1,27.8,60.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,7.454795,5.0,1.0,139.0,X,39.0,22.0,1,Betriebswirtschaft
572,1511983,1.0,1,0.0,,16,0.0,1,0,0,0,0,0,0.0,1.0,1.0,0,1,0,0,1.0,6,2.0,0.0,1.0,0.0,I,20.0,14.0,1,Betriebswirtschaft
4144,1511983,2.0,1,10.0,20.0,17,0.0,1,0,0,0,0,0,0.0,1.0,1.0,0,1,0,0,1.0,6,4.0,2.0,1.0,20.0,I,38.0,22.0,1,Betriebswirtschaft
4145,1511983,3.0,1,14.5,38.0,18,0.0,1,0,0,0,0,0,0.0,1.0,1.0,0,1,0,0,1.0,6,6.0,4.0,1.0,58.0,I,56.0,29.0,1,Betriebswirtschaft
4146,1511983,4.0,1,19.0,56.0,19,0.0,1,0,0,0,0,0,0.0,1.0,1.0,0,1,0,0,1.0,6,8.0,6.0,1.0,114.0,X,51.0,28.0,1,Betriebswirtschaft
573,1512020,1.0,0,0.0,,16,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,5.0,6,2.0,0.0,1.0,0.0,I,9.5,8.0,1,Betriebswirtschaft
4147,1512020,2.0,0,4.75,9.5,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,5.0,6,4.0,2.0,1.0,9.5,I,11.0,6.0,0,Betriebswirtschaft
4148,1512020,3.0,0,5.125,11.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,5.0,6,6.0,4.0,1.0,20.5,I,4.0,2.0,0,Betriebswirtschaft
4149,1512020,4.0,0,4.083333333333333,4.0,19,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,5.0,6,8.0,6.0,1.0,24.5,I,12.0,6.0,0,Betriebswirtschaft
575,1512027,1.0,0,0.0,,16,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,3.0,6,2.0,0.0,1.0,0.0,I,26.0,19.0,1,Betriebswirtschaft
4152,1512027,2.0,0,13.0,26.0,17,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,3.0,6,4.0,2.0,1.0,26.0,I,18.0,10.0,1,Betriebswirtschaft
4153,1512027,3.0,0,11.0,18.0,18,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,3.0,6,6.0,4.0,1.0,44.0,I,50.0,26.0,1,Betriebswirtschaft
4154,1512027,4.0,0,15.666666666666666,50.0,19,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,3.0,6,8.0,6.0,1.0,94.0,I,18.0,9.0,1,Betriebswirtschaft
576,1512029,1.0,0,0.0,,15,0.0,0,1,0,0,0,1,0.0,1.0,2.0,1,0,0,0,3.0,6,2.0,0.0,1.0,0.0,I,26.0,18.0,1,Betriebswirtschaft
4155,1512029,2.0,0,13.0,26.0,16,0.0,0,1,0,0,0,1,0.0,1.0,2.0,1,0,0,0,3.0,6,4.0,2.0,1.0,26.0,I,70.0,37.0,1,Betriebswirtschaft
4156,1512029,3.0,0,24.0,70.0,17,0.0,0,1,0,0,0,1,0.0,1.0,2.0,1,0,0,0,3.0,6,6.0,4.0,1.0,96.0,I,34.0,18.0,1,Betriebswirtschaft
4157,1512029,4.0,0,26.0,34.0,18,0.0,0,1,0,0,0,0,0.0,1.0,2.0,1,0,0,0,3.0,6,6.712329,5.0,1.0,130.0,X,21.0,12.0,1,Betriebswirtschaft
578,1512056,1.0,1,0.0,,15,0.0,0,1,0,0,0,1,0.0,1.0,1.0,0,1,0,0,3.0,6,2.0,0.0,1.0,0.0,I,58.0,36.0,1,Betriebswirtschaft
4160,1512056,2.0,1,29.0,58.0,16,0.0,0,1,0,0,0,1,0.0,1.0,1.0,0,1,0,0,3.0,6,4.0,2.0,1.0,58.0,I,68.0,35.0,1,Betriebswirtschaft
4161,1512056,3.0,1,31.5,68.0,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,3.0,6,6.0,4.0,1.0,126.0,I,27.0,16.0,1,Betriebswirtschaft
4162,1512056,4.0,1,30.6,27.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,3.0,6,6.553425,5.0,1.0,153.0,X,4.0,2.0,1,Betriebswirtschaft
584,1512095,1.0,1,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,2.0,0.0,1.0,0.0,I,33.0,23.0,1,Betriebswirtschaft
4166,1512095,2.0,1,16.5,33.0,16,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,4.0,2.0,1.0,33.0,I,57.0,29.0,1,Betriebswirtschaft
4167,1512095,3.0,1,22.5,57.0,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,6.0,4.0,1.0,90.0,I,43.0,23.0,1,Betriebswirtschaft
4168,1512095,4.0,1,22.166666666666668,43.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,8.0,6.0,1.0,133.0,I,32.0,18.0,1,Betriebswirtschaft
4169,1512095,5.0,1,23.571428571428573,32.0,19,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,2.0,6,9.323288,7.0,1.0,165.0,X,12.0,6.0,1,Betriebswirtschaft
586,1512129,1.0,1,0.0,,16,0.0,0,1,0,0,0,1,0.0,1.0,2.0,1,0,0,0,3.0,6,2.0,0.0,1.0,0.0,I,18.0,12.0,1,Betriebswirtschaft
4171,1512129,2.0,1,9.0,18.0,17,0.0,0,1,0,0,0,1,0.0,1.0,2.0,1,0,0,0,3.0,6,4.0,2.0,1.0,18.0,I,33.0,17.0,1,Betriebswirtschaft
4172,1512129,3.0,1,12.75,33.0,18,0.0,0,1,0,0,0,1,0.0,1.0,2.0,1,0,0,0,3.0,6,6.0,4.0,1.0,51.0,I,18.0,9.0,1,Betriebswirtschaft
4173,1512129,4.0,1,11.5,18.0,19,0.0,0,1,0,0,0,0,0.0,1.0,2.0,1,0,0,0,3.0,6,8.0,6.0,1.0,69.0,I,59.0,31.0,1,Betriebswirtschaft
590,1512176,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,2.0,0.0,1.0,0.0,I,22.0,17.0,1,Betriebswirtschaft
4176,1512176,2.0,0,11.0,22.0,16,0.0,1,0,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,4.0,2.0,1.0,22.0,I,26.0,14.0,1,Betriebswirtschaft
4177,1512176,3.0,0,12.0,26.0,17,0.0,1,0,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,6.0,4.0,1.0,48.0,I,32.0,17.0,1,Betriebswirtschaft
4178,1512176,4.0,0,13.333333333333334,32.0,18,0.0,1,0,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,8.0,6.0,1.0,80.0,I,33.0,17.0,1,Betriebswirtschaft
4179,1512176,5.0,0,16.142857142857142,33.0,19,0.0,1,0,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,9.827397,7.0,1.0,113.0,X,45.0,26.0,1,Betriebswirtschaft
599,1512232,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,2.0,0.0,0.0,0.0,I,10.0,7.0,0,Betriebswirtschaft
4184,1512232,2.0,1,5.0,10.0,16,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,4.0,2.0,0.0,10.0,I,19.0,12.0,1,Betriebswirtschaft
4185,1512232,3.0,1,7.25,19.0,17,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,6.0,4.0,0.0,29.0,I,19.0,12.0,1,Betriebswirtschaft
4186,1512232,4.0,1,8.0,19.0,18,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,8.0,6.0,0.0,48.0,I,60.0,30.0,1,Betriebswirtschaft
4187,1512232,5.0,1,13.5,60.0,19,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,10.0,8.0,0.0,108.0,I,66.0,32.0,1,Betriebswirtschaft
602,1512276,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,2.0,0.0,1.0,0.0,I,45.0,29.0,1,Betriebswirtschaft
4189,1512276,2.0,0,22.5,45.0,16,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,4.0,2.0,1.0,45.0,I,45.0,23.0,1,Betriebswirtschaft
4190,1512276,3.0,0,22.5,45.0,17,0.0,0,1,0,0,0,1,0.0,1.0,0.0,1,0,0,0,1.0,6,6.0,4.0,1.0,90.0,I,38.0,19.0,1,Betriebswirtschaft
4191,1512276,4.0,0,25.6,38.0,18,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,1.0,6,7.767123,5.0,1.0,128.0,X,37.0,22.0,1,Betriebswirtschaft
603,1512285,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,2.0,0.0,1.0,0.0,I,49.0,31.0,1,Betriebswirtschaft
4192,1512285,2.0,0,24.5,49.0,16,0.0,0,1,0,0,0,1,0.0,1.0,0.0,1,0,0,0,2.0,6,4.0,2.0,1.0,49.0,I,55.0,28.0,1,Betriebswirtschaft
4193,1512285,3.0,0,26.0,55.0,17,0.0,0,1,0,0,0,1,0.0,1.0,0.0,1,0,0,0,2.0,6,6.0,4.0,1.0,104.0,I,57.0,32.0,1,Betriebswirtschaft
4194,1512285,4.0,0,32.2,57.0,18,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,6.635616,5.0,1.0,161.0,X,4.0,2.0,1,Betriebswirtschaft
608,1512331,1.0,1,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,4.0,6,2.0,0.0,1.0,0.0,I,54.0,34.0,1,Betriebswirtschaft
4201,1512331,2.0,1,27.0,54.0,16,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,4.0,6,4.0,2.0,1.0,54.0,I,73.0,37.0,1,Betriebswirtschaft
4202,1512331,3.0,1,31.75,73.0,17,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,4.0,6,6.0,4.0,1.0,127.0,I,51.0,30.0,1,Betriebswirtschaft
4203,1512331,4.0,1,29.666666666666668,51.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,4.0,6,8.0,6.0,1.0,178.0,I,0.0,0.0,0,Betriebswirtschaft
609,1512335,1.0,0,0.0,,16,0.0,0,1,0,0,0,2,0.0,1.0,1.0,0,1,0,0,3.0,6,2.0,0.0,0.0,0.0,I,43.0,23.0,1,Betriebswirtschaft
4204,1512335,2.0,0,21.5,43.0,17,0.0,0,1,0,0,0,2,0.0,1.0,1.0,0,1,0,0,3.0,6,4.0,2.0,0.0,43.0,I,49.0,25.0,1,Betriebswirtschaft
4205,1512335,3.0,0,23.0,49.0,18,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,3.0,6,6.0,4.0,0.0,92.0,I,38.0,22.0,1,Betriebswirtschaft
4206,1512335,4.0,0,26.0,38.0,19,0.0,0,1,0,0,0,0,0.0,1.0,1.0,0,1,0,0,3.0,6,6.268493,5.0,0.0,130.0,X,7.0,4.0,1,Betriebswirtschaft
610,1512336,1.0,1,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,2.0,0.0,1.0,0.0,I,27.0,19.0,1,Betriebswirtschaft
4207,1512336,2.0,1,13.5,27.0,16,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,4.0,2.0,1.0,27.0,I,41.0,21.0,1,Betriebswirtschaft
4208,1512336,3.0,1,17.0,41.0,17,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,5.0,4.0,1.0,68.0,Z,17.0,9.0,1,Betriebswirtschaft
4209,1512336,4.0,1,17.0,17.0,18,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,7.0,5.0,1.0,85.0,I,47.0,26.0,1,Betriebswirtschaft
611,1512344,1.0,1,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,2.0,0.0,1.0,0.0,I,26.0,19.0,1,Betriebswirtschaft
4211,1512344,2.0,1,13.0,26.0,16,0.0,0,1,0,0,0,1,0.0,1.0,1.0,1,0,0,0,2.0,6,4.0,2.0,1.0,26.0,I,0.0,0.0,0,Betriebswirtschaft
4212,1512344,4.0,1,8.833333333333334,27.0,18,0.0,0,1,0,0,0,2,0.0,1.0,1.0,1,0,0,0,2.0,6,8.0,6.0,1.0,53.0,I,49.5,24.0,1,Betriebswirtschaft
4213,1512344,5.0,1,14.642857142857142,49.5,19,0.0,0,1,0,0,0,0,0.0,1.0,1.0,1,0,0,0,2.0,6,9.969863,7.0,1.0,102.5,X,64.0,37.0,1,Betriebswirtschaft
615,1512419,1.0,1,0.0,,15,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,1,1.0,6,2.0,0.0,0.0,0.0,I,39.0,27.0,1,Betriebswirtschaft
4216,1512419,2.0,1,19.5,39.0,16,0.0,0,0,1,0,0,1,0.0,1.0,0.0,0,0,0,1,1.0,6,4.0,2.0,0.0,39.0,I,47.0,24.0,1,Betriebswirtschaft
4217,1512419,3.0,1,21.5,47.0,17,0.0,0,0,1,0,0,1,0.0,1.0,0.0,0,0,0,1,1.0,6,6.0,4.0,0.0,86.0,I,46.0,26.0,1,Betriebswirtschaft
4218,1512419,4.0,1,26.4,46.0,18,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,1,1.0,6,7.526027,5.0,0.0,132.0,X,3.0,2.0,1,Betriebswirtschaft
618,1512445,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,0.0,1.0,0.0,1,0,0,0,2.0,6,2.0,0.0,0.0,0.0,I,31.0,23.0,1,Betriebswirtschaft
4221,1512445,2.0,0,15.5,31.0,16,0.0,0,1,0,0,0,1,0.0,1.0,0.0,1,0,0,0,2.0,6,4.0,2.0,0.0,31.0,I,11.0,6.0,0,Betriebswirtschaft
4222,1512445,3.0,0,10.5,11.0,17,0.0,0,1,0,0,0,2,0.0,1.0,0.0,1,0,0,0,2.0,6,6.0,4.0,0.0,42.0,I,28.0,14.0,1,Betriebswirtschaft
4223,1512445,4.0,0,11.666666666666666,28.0,18,0.0,0,1,0,0,0,2,0.0,1.0,0.0,1,0,0,0,2.0,6,8.0,6.0,0.0,70.0,I,3.0,2.0,0,Betriebswirtschaft
4224,1512445,5.0,0,9.125,3.0,19,0.0,0,1,0,0,0,2,0.0,1.0,0.0,1,0,0,0,2.0,6,10.0,8.0,0.0,73.0,I,16.0,8.0,1,Betriebswirtschaft
622,1512499,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,0.0,0,1,0,0,0.0,6,2.0,0.0,0.0,0.0,I,39.0,26.0,1,Betriebswirtschaft
4226,1512499,2.0,0,19.5,39.0,16,0.0,1,0,0,0,0,0,0.0,1.0,0.0,0,1,0,0,0.0,6,4.0,2.0,0.0,39.0,I,47.0,25.0,1,Betriebswirtschaft
4227,1512499,3.0,0,21.5,47.0,17,0.0,1,0,0,0,0,0,0.0,1.0,0.0,0,1,0,0,0.0,6,6.0,4.0,0.0,86.0,I,37.0,19.0,1,Betriebswirtschaft
4228,1512499,4.0,0,24.6,37.0,18,0.0,1,0,0,0,0,0,0.0,1.0,0.0,0,1,0,0,0.0,6,7.942466,5.0,0.0,123.0,X,49.0,28.0,1,Betriebswirtschaft
623,1512504,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,0.0,1.0,1.0,1,0,0,0,1.0,6,2.0,0.0,0.0,0.0,I,44.0,29.0,1,Betriebswirtschaft
